STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-03,8.72,0,0,0,83,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-04,7.61,0.01,0,0,83,89,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-05,9.17,0,0,0,83,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-06,9.62,0,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-07,7.16,0,0,0,83,89,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-08,8.5,0,0,0,84,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-09,12.08,0,0,0,85,92,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-10,12.3,0.01,0,0,84,92,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-11,11.86,0.1,0,0,85,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-12,12.3,0,0,0,84,89,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-13,8.28,0.01,0,0,85,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-14,9.84,0.01,0,0,85,91,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-15,9.62,0,0,0,83,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-16,9.17,0.11,0,0,83,91,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-17,8.05,0,0,0,84,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-18,7.61,0.05,0,0,84,91,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-19,7.83,0.07,0,0,84,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-20,6.93,0.02,0,0,84,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-21,7.83,0,0,0,84,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-22,8.05,0.05,0,0,85,91,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-23,10.96,0,0,0,85,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-24,12.97,0.01,0,0,85,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-25,9.62,0.21,0,0,84,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-26,9.62,0.07,0,0,85,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-27,9.62,0,0,0,86,92,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-28,10.96,0,0,0,85,93,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-29,9.4,0.05,0,0,84,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-04-30,9.62,0.03,0,0,85,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-01,11.18,0.39,0,0,83,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-02,4.47,1.24,0,0,83,84,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-03,7.61,0.51,0,0,84,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-04,8.5,0.13,0,0,85,89,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-05,11.63,0.01,0,0,85,91,81,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-06,10.74,0.1,0,0,85,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-07,6.71,0.06,0,0,85,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-08,7.16,0,0,0,85,91,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-09,7.83,0,0,0,85,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-10,6.93,0,0,0,85,90,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-11,5.82,0.17,0,0,83,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-12,6.71,0.02,0,0,84,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-13,7.61,0.28,0,0,85,90,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-14,8.72,0,0,0,86,90,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-15,9.84,0,0,0,86,91,82,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-16,10.74,0.02,0,0,86,91,83,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-17,8.72,0,0,0,85,91,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-18,5.59,0,0,0,85,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-19,5.82,0,0,0,85,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-20,6.71,0,0,0,86,91,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-21,7.38,0,0,0,85,92,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-22,8.05,0.21,0,0,86,93,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-23,7.16,0.06,0,0,85,91,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-24,6.26,0,0,0,86,92,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-25,6.71,0,0,0,86,92,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-26,9.4,0.01,0,0,86,91,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-27,10.51,0.05,0,0,86,93,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-28,6.26,0.03,0,0,85,92,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-29,6.26,0,0,0,85,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-30,4.7,0.01,0,0,84,92,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-05-31,5.14,0.21,0,0,84,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-01,4.47,0.14,0,0,84,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-02,4.25,0.08,0,0,86,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-03,7.38,0.33,0,0,85,91,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-04,10.51,0.47,0,0,84,88,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-05,11.41,0.2,0,0,84,87,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-06,10.51,0.5,0,0,84,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-07,9.62,0,0,0,85,90,83,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-08,11.41,0.01,0,0,86,91,83,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-09,10.29,0.01,0,0,86,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-10,11.41,0.01,0,0,87,91,83,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-11,14.32,0.01,0,0,86,92,84,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-12,13.87,0.29,0,0,86,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-13,10.96,0.52,0,0,83,88,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-14,9.62,0.24,0,0,84,88,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-15,9.62,0,0,0,85,91,83,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-16,8.5,0,0,0,86,91,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-17,8.05,0.55,0,0,85,91,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-18,9.4,0,0,0,86,90,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-19,11.18,0.19,0,0,85,92,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-20,10.29,0.17,0,0,85,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-21,12.3,0.11,0,0,86,91,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-22,11.41,0.07,0,0,86,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-23,11.41,0.26,0,0,86,92,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-24,10.29,0.27,0,0,84,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-25,8.5,0,0,0,86,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-26,10.07,0.55,0,0,84,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-27,6.04,0.89,0,0,82,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-28,7.16,0.12,0,0,85,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-29,7.83,0.02,0,0,85,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-06-30,5.59,0.31,0,0,84,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-01,6.26,0.03,0,0,84,89,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-02,7.61,0,0,0,86,92,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-03,8.5,0.05,0,0,85,93,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-04,8.5,1.42,0,0,82,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-05,6.93,0.23,0,0,85,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-06,5.37,0.03,0,0,84,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-07,2.91,0.11,0,0,83,91,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-08,5.14,0.05,0,0,85,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-09,6.04,0,0,0,85,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-10,7.38,0.01,0,0,86,91,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-11,8.95,0,0,0,86,93,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-12,9.84,0.03,0,0,85,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-13,9.84,0.39,0,0,86,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-14,10.29,0.33,0,0,85,92,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-15,5.82,0.16,0,0,85,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-16,5.82,0.02,0,0,85,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-17,5.82,0,0,0,85,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-18,6.71,0,0,0,86,92,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-19,5.59,0.14,0,0,83,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-20,2.91,0.78,0,0,83,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-21,4.7,0.14,0,0,85,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-22,6.26,0.45,0,0,85,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-23,6.04,0.51,0,0,85,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-24,5.14,0.14,0,0,86,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-25,8.28,0.01,0,0,85,91,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-26,5.59,0.29,0,0,85,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-27,8.72,0.04,0,0,87,92,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-28,8.5,0,0,0,87,93,84,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-29,7.83,0.02,0,0,86,92,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-30,5.82,0.01,0,0,86,92,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-07-31,6.04,0,0,0,85,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-01,6.49,0.33,0,0,85,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-02,9.62,0.02,0,0,86,91,83,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-03,6.26,0.23,0,0,85,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-04,6.26,0.36,0,0,85,92,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-05,9.62,0.08,0,0,86,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-06,9.4,0.13,0,0,83,91,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-07,8.28,0.87,0,0,81,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-08,6.26,0,0,0,82,87,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-09,7.83,0.29,0,0,82,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-10,6.71,0.5,0,0,82,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-11,5.59,0.82,0,0,82,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-12,4.03,0.51,0,0,81,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-13,2.91,0.82,0,0,80,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-14,2.91,0.03,0,0,82,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-15,2.68,2.12,0,0,80,89,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-16,4.7,0.03,0,0,81,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-17,4.25,0,0,0,82,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-18,3.8,0.05,0,0,83,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-19,3.8,0.19,0,0,82,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-20,8.05,0.04,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-21,6.04,0.5,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-22,6.49,0.03,0,0,83,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-23,8.05,0.68,0,0,80,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-24,5.82,0.72,0,0,82,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-25,2.68,0.6,0,0,82,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-26,2.24,0.01,0,0,81,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-27,2.68,0.84,0,0,81,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-28,3.13,0,0,0,82,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-29,3.58,0,0,0,82,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-30,2.01,0.04,0,0,83,89,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-08-31,4.7,0,0,0,84,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-01,2.01,0.55,0,0,81,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-02,2.01,0.56,0,0,81,89,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-03,4.47,0.08,0,0,81,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-04,4.25,0,0,0,82,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-05,7.16,0.26,0,0,81,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-06,7.16,0.93,0,0,83,88,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-07,4.92,0.61,0,0,81,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-08,4.92,0.28,0,0,84,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-09,8.05,0.05,0,0,81,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-10,3.58,1.98,0,0,78,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-11,6.26,0.12,0,0,82,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-12,7.38,0,0,0,84,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-13,4.03,0,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-14,3.36,0.77,0,0,82,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-15,5.37,0.11,0,0,83,89,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-16,8.95,0.53,0,0,81,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-17,10.74,0.22,0,0,83,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-18,10.74,0.77,0,0,82,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-19,18.79,10.19,0,0,78,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-20,11.41,8.21,0,0,78,82,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-21,9.17,1.74,0,0,79,81,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-22,6.04,1.35,0,0,78,80,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-23,5.82,0.09,0,0,81,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-24,5.82,0.24,0,0,82,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-25,5.37,0,0,0,83,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-26,3.58,0.77,0,0,81,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-27,2.46,1.5,0,0,80,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-28,3.8,0.07,0,0,81,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-29,3.58,0.26,0,0,79,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-09-30,5.59,0,0,0,82,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-01,4.7,0.08,0,0,81,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-02,6.04,0.2,0,0,83,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-03,8.28,0.12,0,0,83,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-04,7.38,0.02,0,0,82,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-05,6.71,0.04,0,0,83,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-06,5.59,0,0,0,82,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-07,4.92,1.62,0,0,81,89,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-08,2.68,0,0,0,82,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-09,6.93,0.32,0,0,80,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-10,6.49,4.18,0,0,78,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-11,14.54,2.04,0,0,79,81,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-12,13.2,0.9,0,0,82,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-13,9.84,0.39,0,0,80,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-14,4.92,0.91,0,0,82,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-15,8.05,1.05,0,0,81,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-16,19.91,2.52,0,0,80,82,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-17,14.99,1.27,0,0,79,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-18,17.45,3.68,0,0,81,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-19,12.97,0.26,0,0,82,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-20,9.4,0.12,0,0,82,87,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-21,7.61,0.28,0,0,82,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-22,2.68,0.21,0,0,79,83,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-23,8.72,0.02,0,0,82,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-24,8.5,0,0,0,81,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-25,3.58,0,0,0,81,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-26,5.59,0.04,0,0,80,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-27,9.62,1.7,0,0,80,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-28,9.62,0.43,0,0,80,84,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-29,7.83,0.04,0,0,82,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-30,8.5,0,0,0,83,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-10-31,11.63,0.22,0,0,83,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-01,10.51,0.15,0,0,82,87,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-02,10.74,0.67,0,0,81,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-03,11.63,0.4,0,0,82,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-04,13.2,0.08,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-05,12.97,0.34,0,0,82,84,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-06,13.2,0.3,0,0,83,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-07,13.87,0.28,0,0,82,88,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-08,13.42,0.02,0,0,83,89,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-09,15.66,0.04,0,0,82,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-10,12.08,0.58,0,0,81,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-11,9.17,0.01,0,0,82,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-12,7.38,0,0,0,83,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-13,8.28,0.02,0,0,81,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-14,9.17,0.01,0,0,81,89,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-15,11.41,0.15,0,0,80,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-16,8.5,0.11,0,0,81,89,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-17,11.41,0,0,0,83,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-18,9.84,0.04,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-19,11.18,0.05,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-20,11.86,0.17,0,0,82,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-21,11.63,0.29,0,0,83,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-22,12.3,0.04,0,0,82,89,78,
